"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903706","GO:1903706","regulation of hemopoiesis","49/1188","443/18860",0.110609480812641,1.75597206071247,4.17467684715127,8.94039464577741e-05,0.00653332511674706,0.00563589882032347,"TMEM131L/PRKCA/LYN/PPARGC1B/TOX/RASSF2/CDKN2A/IL34/IL1RL2/SNAI2/CDK6/POU4F1/RAB7B/UBASH3B/SLC9B2/SPI1/HLX/MEF2C/RUNX3/CLEC4G/CD80/CEBPB/CD86/CCR1/IL4I1/CD83/SFRP1/SOCS1/CR1/HOXA5/JAK3/IL18/VNN1/HOXA7/SPINK5/IKZF3/HOXA9/GPR55/BTK/IL23R/GPR65/CTLA4/CYP26B1/PRDM16/NCKAP1L/FES/HCLS1/MAPK14/NLRP3",49
"GO:0097529","GO:0097529","myeloid leukocyte migration","31/1188","237/18860",0.130801687763713,2.07653184446433,4.32415180039514,9.03337179819288e-05,0.00653332511674706,0.00563589882032347,"S100A8/LYN/S100A9/CXCL17/IL34/FUT4/DEFB124/SIRPA/EDN1/SPI1/FAM3D/TRPV4/PLA2G7/PTPRO/CCR1/CCL2/CCL8/MCOLN2/CCL26/CMKLR1/CCN3/FPR2/TREM1/S100A7/EDN2/IL6R/CXCL3/NCKAP1L/RIPOR2/PLCB1/C5AR1",31
"GO:0048639","GO:0048639","positive regulation of developmental growth","25/1188","174/18860",0.14367816091954,2.28095127520415,4.401226927703,9.44200736493046e-05,0.00665327985935084,0.00573937641867531,"CPNE8/FGF9/NGF/DIO3/EFNA5/GATA6/GHRHR/ITSN2/EDN1/AKAP6/HLX/MEF2C/CHD7/MAP1B/SYT2/BCL11A/CPNE5/GH1/HMGA2/RASAL1/DISC1/YBX3/FOXS1/MAPK14/PLCB1",25
"GO:0051216","GO:0051216","cartilage development","29/1188","216/18860",0.134259259259259,2.13142224716299,4.3361744050269,9.44785630251613e-05,0.00665327985935084,0.00573937641867531,"SOX6/FGF9/OSR1/CHI3L1/HOXA11/SLC26A2/SNAI2/EDN1/MEF2C/TRPV4/SCX/RUNX3/HOXA3/NPR2/CHRDL2/NKX3-2/HOXA5/CCN3/MAF/HMGA2/SNORC/NFIB/ADGRG6/EXT1/GDF5/ITGB8/PRRX1/MAPK14/BMP2",29
"GO:0032693","GO:0032693","negative regulation of interleukin-10 production","8/1188","25/18860",0.32,5.08013468013468,5.29281104788224,9.96598319218699e-05,0.00692700546033568,0.00597550270416024,"PRG2/PDCD1LG2/TNFRSF21/JAK3/TRIB2/BTK/IL23R/IDO1",8
"GO:0006820","GO:0006820","monoatomic anion transport","25/1188","175/18860",0.142857142857143,2.26791726791727,4.36906080582576,0.000103701436685055,0.00711551396331301,0.00613811742645953,"OCA2/SLC26A9/CLCN5/SLC6A14/SLC6A2/SLC26A2/GABRP/SLC4A11/GABRE/GABRB1/CLCN4/GABRB3/P2RX5/LRRC8C/FXYD1/ANO4/TG/GLRA2/NMUR1/TSPO/SLC26A7/SLC12A3/GABRA3/SLC26A4/GABRG1",25
"GO:0002548","GO:0002548","monocyte chemotaxis","12/1188","54/18860",0.222222222222222,3.52787130564908,4.82312284268734,0.000107160165153022,0.00725173547437937,0.00625562736815119,"LYN/CXCL17/DEFB124/PLA2G7/PTPRO/CCR1/CCL2/CCL26/CCN3/FPR2/S100A7/IL6R",12
"GO:0050921","GO:0050921","positive regulation of chemotaxis","22/1188","145/18860",0.151724137931034,2.40868454661558,4.41496774375388,0.000108396643862173,0.00725173547437937,0.00625562736815119,"CXCL17/IL34/IL12A/DEFB124/EDN1/SPI1/TRPV4/PLA2G7/CCR1/CCL2/MET/CCL26/PPM1F/CMKLR1/SUCNR1/FPR2/S100A7/EDN2/IL6R/NCKAP1L/RIPOR2/C5AR1",22
"GO:0043372","GO:0043372","positive regulation of CD4-positive, alpha-beta T cell differentiation","10/1188","39/18860",0.256410256410256,4.0706207372874,4.97693345410928,0.000111988830224071,0.00739955826369421,0.00638314502095877,"HLX/CD80/CD86/CD83/SOCS1/IL18/IL23R/GPR65/NCKAP1L/NLRP3",10
"GO:0002688","GO:0002688","regulation of leukocyte chemotaxis","20/1188","126/18860",0.158730158730159,2.51990807546363,4.43825280503998,0.000116699725306307,0.00755197536094196,0.00651462590140261,"LYN/CXCL17/IL34/IL12A/DEFB124/EDN1/SPI1/TRPV4/PLA2G7/CCR1/CCL2/CMKLR1/CCN3/FPR2/S100A7/EDN2/IL6R/NCKAP1L/RIPOR2/C5AR1",20
"GO:2000379","GO:2000379","positive regulation of reactive oxygen species metabolic process","14/1188","71/18860",0.197183098591549,3.13036467966045,4.66289883703163,0.000117117704588599,0.00755197536094196,0.00651462590140261,"DUOXA2/LCN2/DUOXA1/CLEC7A/GSTP1/PLCG2/SIRPA/PID1/ACE2/SOD2/TSPO/FPR2/CRP/MAPK14",14
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion","45/1188","401/18860",0.112219451371571,1.78153102093252,4.10146511007804,0.000122456108960316,0.0077267575465969,0.00666539977172804,"TMEM131L/LYN/EPO/PAG1/HAS2/CDKN2A/IL1RL2/FUT4/IL12A/PDCD1LG2/CHST2/PPARA/SIRPA/HLX/RUNX3/CLEC4G/CD80/PRNP/CEBPB/CD86/PLA2G5/CCL2/CD37/IL4I1/CD83/VCAM1/IL20RB/GNRH1/SOCS1/CR1/TNFRSF21/JAK3/IL18/VNN1/CD1D/IL23R/PLA2G2D/GPR65/CTLA4/NCKAP1L/RIPOR2/IDO1/TNFAIP8L2/TNFSF13B/NLRP3",45
"GO:0003012","GO:0003012","muscle system process","52/1188","485/18860",0.107216494845361,1.7021069804575,4.06148810320917,0.000122715693471737,0.0077267575465969,0.00666539977172804,"CHRM3/MYBPH/PRKCA/RYR3/BIN1/SNTB1/NPR3/REM1/STAC/CALD1/GATA6/PPARA/CRYAB/TPM2/RYR2/SCN1A/MYLK2/EDN1/FXYD1/AKAP6/TRPV4/FBXO32/DMD/DSC2/ACE2/KCNIP1/JPH1/ACTC1/SYNM/JPH2/NKX2-5/HTR2A/NMUR1/SCN3A/MYBPC3/SGCA/TNNI2/TNNT2/SCN2A/KCNJ2/TBXA2R/EDN2/PDE9A/CD38/RGS2/TNNC1/CA3/NOS1/KCNA5/RCSD1/NPPA/ADORA2B",52
"GO:0042391","GO:0042391","regulation of membrane potential","51/1188","474/18860",0.107594936708861,1.70811490431744,4.04831201605685,0.000130175593549787,0.00810116019393558,0.00698837396951488,"BIN1/KCNK5/NRXN1/CELF4/WWP2/CDKN2A/AKAP7/CNGB1/FZD9/SLC4A11/RYR2/SCN1A/GABRB1/P2RX7/GABRB3/P2RX5/EDN1/KCNG1/FXYD1/AKAP6/MEF2C/HCN1/PID1/DMD/DSC2/GLRA2/KCNH5/KCNIP1/KCNB1/NPR2/NPAS4/MET/KCNH8/SOD2/SCN3A/GRIK2/ATP1B3/TSPO/CNR2/SCN2A/KCNJ2/GPRIN3/ATP1B2/UCN3/GABRA3/KCNA6/NOS1/GRIA3/KCNA5/NPPA/CHRNA10",51
"GO:0030183","GO:0030183","B cell differentiation","22/1188","147/18860",0.149659863945578,2.37591332829428,4.34212913617413,0.000133089481152806,0.00812187241068778,0.0070062411284078,"FZD9/PLCL2/CD79B/PLCG2/IRF8/CD79A/SPIB/SPI1/HDAC9/LYL1/IL4I1/VCAM1/SFRP1/CD19/CR1/JAK3/IKZF3/PAX5/BTK/NCKAP1L/DOCK11/TNFSF13B",22
"GO:0050764","GO:0050764","regulation of phagocytosis","18/1188","108/18860",0.166666666666667,2.64590347923681,4.44751214805189,0.000133543492552415,0.00812187241068778,0.0070062411284078,"LYAR/PTX3/FCGR1BP/CLEC7A/PIP4P2/PLCG2/SIRPA/TUB/PLA2G5/CCL2/FCN3/FPR2/FCGR2C/SLC11A1/BTK/NCKAP1L/FCN1/TLR2",18
"GO:0050863","GO:0050863","regulation of T cell activation","45/1188","404/18860",0.111386138613861,1.76830183018302,4.04742172680411,0.000145395469141883,0.00874333203199279,0.00754233622301951,"TMEM131L/LYN/EPO/PAG1/TOX/CDKN2A/IL1RL2/IL12A/PDCD1LG2/SIRPA/HLX/RUNX3/CLEC4G/CD80/PRNP/CEBPB/CD86/PLA2G5/CCL2/TNFSF8/CD37/IL4I1/CD83/VCAM1/IL20RB/GNRH1/SOCS1/CR1/TNFRSF21/JAK3/IL18/VNN1/SPINK5/CD1D/IL23R/PLA2G2D/GPR65/CTLA4/CYP26B1/NCKAP1L/RIPOR2/IDO1/TNFAIP8L2/TNFSF13B/NLRP3",45
"GO:0006814","GO:0006814","sodium ion transport","32/1188","255/18860",0.125490196078431,1.99220967848419,4.13602743855198,0.000153959101011696,0.00906393855106983,0.00781890380084027,"CNGA1/FXYD7/PRKCA/OSR1/SLC6A15/CNGB1/SLC6A14/SLC6A2/SLC6A16/SLC4A11/SCN1A/P2RX7/EDN1/FXYD1/SLC9B2/SLC6A20/FXYD5/HCN1/DMD/NKX2-5/SLC17A4/SCN3A/TRPV3/ATP1B3/SCN2A/SLC9A9/SLC12A3/ATP1B2/SGK1/SLC10A5/NOS1/NPPA",32
"GO:0060537","GO:0060537","muscle tissue development","49/1188","453/18860",0.108167770419426,1.71720888056429,4.00615688240459,0.000154114052344423,0.00906393855106983,0.00781890380084027,"FOXC1/SOX6/KLF5/SOX8/FOXN2/FGF9/OSR1/DIPK2A/DNER/GATA6/ELN/PPARA/POU4F1/RYR2/CSRP2/MYLK2/EDN1/S100B/NEB/AKAP6/HLX/MEF2C/SCX/HDAC9/DMD/ADAMTS9/COL19A1/CHD7/PTCH1/ACTC1/JPH2/NKX2-5/NPR2/MYBPC3/TNNT2/PRICKLE1/MESP1/FOXC2/PAX5/EPHB1/YBX3/CYP26B1/RGS2/TNNC1/FES/HEY1/MAPK14/NPPA/BMP2",49
"GO:0002062","GO:0002062","chondrocyte differentiation","19/1188","119/18860",0.159663865546218,2.53473106414283,4.35445777099689,0.000158159526324556,0.00920075853140243,0.00793693000525747,"SOX6/FGF9/OSR1/HOXA11/SLC26A2/SNAI2/MEF2C/SCX/RUNX3/NPR2/NKX3-2/CCN3/MAF/HMGA2/NFIB/EXT1/GDF5/MAPK14/BMP2",19
"GO:1901379","GO:1901379","regulation of potassium ion transmembrane transport","14/1188","74/18860",0.189189189189189,3.003458003458,4.47717059942341,0.000185948767287915,0.0107010516400529,0.00923114084125406,"GAL/OPRK1/BIN1/WWP2/AKAP7/KCNG1/AKAP6/KCNAB1/PRNP/KCNIP1/ATP1B3/KCNJ2/ATP1B2/NPPA",14
"GO:0002544","GO:0002544","chronic inflammatory response","7/1188","21/18860",0.333333333333333,5.29180695847362,5.10206048674908,0.000205382693684609,0.0116937040063833,0.0100874411478241,"S100A8/S100A9/CEBPB/VCAM1/VNN1/IDO1/ADORA2B",7
"GO:0030595","GO:0030595","leukocyte chemotaxis","30/1188","237/18860",0.126582278481013,2.00954694625581,4.05509067630753,0.000209439996608564,0.0117991880194635,0.0101784357354589,"S100A8/LYN/S100A9/CXCL17/IL34/IL12A/DEFB124/EDN1/CYP7B1/SPI1/TRPV4/PLA2G7/PTPRO/CCR1/CCL2/CXCR4/CCL8/CCL26/CMKLR1/CCN3/FPR2/TREM1/S100A7/CNR2/EDN2/IL6R/CXCL3/NCKAP1L/RIPOR2/C5AR1",30
"GO:0043266","GO:0043266","regulation of potassium ion transport","16/1188","93/18860",0.172043010752688,2.73125520437348,4.33940153604659,0.000212319675691048,0.0118368219197759,0.0102109001927734,"GAL/OPRK1/BIN1/WWP2/AKAP7/KCNG1/AKAP6/KCNAB1/PRNP/KCNIP1/HTR2A/ATP1B3/KCNJ2/ATP1B2/NOS1/NPPA",16
"GO:0043270","GO:0043270","positive regulation of monoatomic ion transport","26/1188","194/18860",0.134020618556701,2.12763372557187,4.09324735400991,0.00021885365089536,0.0120049345684145,0.0103559206626281,"GAL/OPRK1/FXYD7/LCN2/STAC/AKAP7/P2RX7/P2RX5/EDN1/FXYD1/AKAP6/FXYD5/CTSS/CCR1/CCL2/JPH2/NKX2-5/CD19/TRPV3/ATP1B3/TSPO/KCNJ2/ATP1B2/GRM6/NOS1/NPPA",26
"GO:0048568","GO:0048568","embryonic organ development","50/1188","472/18860",0.105932203389831,1.68171831307425,3.88895942114645,0.000219821298151088,0.0120049345684145,0.0103559206626281,"FOXC1/DLX5/EN1/DLX6/FGF9/OSR1/MTHFD1L/MYO3B/HOXA11/SOBP/OTX1/WDPCP/FBN2/RDH10/RYR2/FBN3/EGFR/HOXA2/USH1C/KCNQ4/HSCB/SIX3/EDN1/HLX/MEF2C/HOXA3/CEBPB/CHD7/PTCH1/NKX2-5/NKX3-2/HOXA5/ELF5/TMIE/PRICKLE1/HOXA7/MESP1/FOXC2/HOXA9/PAX5/PRRX1/ADM/FOXI1/HEY1/HOXA4/PBX4/AHI1/CHRNA10/LRIG3/FOLR1",50
"GO:0043269","GO:0043269","regulation of monoatomic ion transport","48/1188","449/18860",0.106904231625835,1.69714967042361,3.87645910796211,0.000235873605557721,0.0123474051269256,0.0106513490061159,"GAL/OPRK1/FXYD7/LYN/OSR1/EPO/BIN1/NGF/LCN2/WWP2/CLDN10/REM1/STAC/AKAP7/RYR2/GABRE/P2RX7/UBASH3B/P2RX5/EDN1/KCNG1/FXYD1/KCNJ16/AKAP6/KCNAB1/FXYD5/PRNP/CTSS/DMD/CCR1/SPINK1/CCL2/CHD7/KCNIP1/JPH1/JPH2/NKX2-5/HTR2A/CD19/TRPV3/ATP1B3/TSPO/TMC1/KCNJ2/ATP1B2/GRM6/NOS1/NPPA",48
"GO:0010959","GO:0010959","regulation of metal ion transport","42/1188","377/18860",0.111405835543767,1.76861452723522,3.90856853124872,0.000237678815756354,0.0123474051269256,0.0106513490061159,"GAL/OPRK1/FXYD7/LYN/OSR1/EPO/BIN1/NGF/LCN2/WWP2/REM1/AKAP7/RYR2/P2RX7/UBASH3B/P2RX5/KCNG1/FXYD1/AKAP6/KCNAB1/FXYD5/PRNP/DMD/CCR1/SPINK1/CCL2/CHD7/KCNIP1/JPH1/JPH2/NKX2-5/HTR2A/CD19/TRPV3/ATP1B3/TSPO/TMC1/KCNJ2/ATP1B2/GRM6/NOS1/NPPA",42
"GO:0060326","GO:0060326","cell chemotaxis","38/1188","330/18860",0.115151515151515,1.82807876747271,3.934736088657,0.000239077689099229,0.0123474051269256,0.0106513490061159,"S100A8/LYN/S100A9/CXCL17/IL34/IL12A/DEFB124/GSTP1/CXCL1/EDN1/CYP7B1/SPI1/TRPV4/PLA2G7/PTPRO/CCR1/CCL2/CXCL2/CXCR4/CCL8/VCAM1/MET/CCL26/CMKLR1/CCN3/FPR2/TREM1/S100A7/CNR2/CCR10/BIN2/EDN2/EPHB1/IL6R/CXCL3/NCKAP1L/RIPOR2/C5AR1",38
"GO:1902476","GO:1902476","chloride transmembrane transport","18/1188","113/18860",0.15929203539823,2.52882810404934,4.22626464625484,0.000240174868879727,0.0123474051269256,0.0106513490061159,"OCA2/SLC26A9/CLCN5/SLC6A2/SLC26A2/GABRP/GABRE/GABRB1/CLCN4/GABRB3/FXYD1/ANO4/GLRA2/SLC26A7/SLC12A3/GABRA3/SLC26A4/GABRG1",18
"GO:0040020","GO:0040020","regulation of meiotic nuclear division","9/1188","35/18860",0.257142857142857,4.08225108225108,4.73215806493652,0.000240344309164408,0.0123474051269256,0.0106513490061159,"HORMAD1/STRA8/PDE3A/NPR2/RAD51AP1/PIWIL2/PSMA8/CDC20/PLCB1",9
"GO:0051932","GO:0051932","synaptic transmission, GABAergic","13/1188","67/18860",0.194029850746269,3.08030554299211,4.42273756263634,0.000240678938292436,0.0123474051269256,0.0106513490061159,"GABBR2/NRXN1/GABRP/PLCL2/GABRE/GABRB1/GABRB3/PHF24/NPAS4/CNR2/GABRA3/CNTNAP4/GABRG1",13
"GO:0006959","GO:0006959","humoral immune response","36/1188","307/18860",0.117263843648208,1.86161287138486,3.94638082919284,0.000242241692512555,0.0123474051269256,0.0106513490061159,"BPI/PI3/S100A9/GATA6/SLPI/CFHR3/PRSS3/POU2F2/CXCL1/FCER2/MEF2C/KRT6A/RNASE6/CCL2/CD37/CXCL2/LGALS4/FCN3/CCL8/CD83/SPON2/CCL26/CR1/LYZ/TNFRSF21/MMP7/TREM1/S100A7/SPINK5/SLC11A1/A2M/IGHG1/CXCL3/ADM/FCN1/IL36RN",36
"GO:0034762","GO:0034762","regulation of transmembrane transport","48/1188","450/18860",0.106666666666667,1.69337822671156,3.85988407618674,0.000248364939504697,0.0124625119107974,0.0107506445678463,"GAL/OPRK1/FXYD7/LYN/OSR1/EPO/BIN1/NGF/LCN2/WWP2/REM1/STAC/AKAP7/FABP5/RYR2/P2RX7/UBASH3B/P2RX5/EDN1/KCNG1/FXYD1/KCNJ16/AKAP6/KCNAB1/FXYD5/PRNP/PID1/CTSS/DMD/CHD7/ACE2/KCNIP1/JPH1/JPH2/PRKCB/CD19/GRB10/GH1/ATP1B3/TMC1/KCNJ2/ATP1B2/GRM6/TERT/RGS2/MAPK14/NOS1/NPPA",48
"GO:0006801","GO:0006801","superoxide metabolic process","14/1188","76/18860",0.184210526315789,2.92441963494595,4.3585018522343,0.000249157095376556,0.0124625119107974,0.0107506445678463,"SOD3/CLEC7A/NCF4/GSTP1/DUOX2/EDN1/NCF1/NCF1C/NCF1B/DUOX1/SOD2/FPR2/CRP/MT3",14
"GO:0010720","GO:0010720","positive regulation of cell development","48/1188","451/18860",0.106430155210643,1.68962350780533,3.84334993431651,0.000261449370337674,0.0129562687967336,0.011176578346014,"SOX8/CHODL/PRKCA/LYN/DCT/PPARGC1B/BIN1/NGF/TOX/HOXA11/EFNA5/IL34/IL1RL2/CLEC7A/ETV5/POU4F1/MIR142/SLC9B2/TIAM2/SPI1/HLX/RUNX3/CD80/CD86/PDE3A/CCR1/CXCR4/IL4I1/CD83/MAP1B/BCL11A/SOCS1/CR1/PLAG1/TSPO/ID4/IL18/VNN1/DISC1/BTK/IL23R/ZEB2/GPR65/NCKAP1L/FES/HCLS1/NLRP3/BMP2",48
"GO:0032735","GO:0032735","positive regulation of interleukin-12 production","10/1188","43/18860",0.232558139534884,3.69195834312113,4.58196818751311,0.000268319380633232,0.0131747277536611,0.0113650294877581,"CLEC7A/DEFB124/PLCG2/IRF8/CD40/IL23R/IDO1/MAPK14/PLCB1/TLR2",10
"GO:0030111","GO:0030111","regulation of Wnt signaling pathway","40/1188","356/18860",0.112359550561798,1.78375515454167,3.87076939302522,0.000277641310054345,0.0135085117400987,0.0116529644583575,"DLX5/TMEM131L/FGF9/FZD9/POU5F1/BARX1/SNAI2/HECW1/AMER1/EGFR/MIR1260B/SOX30/SIX3/FERMT1/FOXL1/PTPRO/NKX2-5/SFRP1/MDFIC/GRB10/DAB2/HMGA2/WIF1/TCF7L1/SOX2/CDH2/PRICKLE1/EDA/ATP6V1C2/MESP1/DISC1/ZEB2/TERT/SCEL/MAPK14/TLR2/TLE4/NPPA/BMP2/FOLR1",40
"GO:0060048","GO:0060048","cardiac muscle contraction","22/1188","155/18860",0.141935483870968,2.25328554360812,4.06220393167357,0.000288934151013046,0.0139313114974939,0.0120176878742837,"BIN1/RYR2/SCN1A/MYLK2/DMD/DSC2/ACE2/JPH1/ACTC1/JPH2/NKX2-5/SCN3A/MYBPC3/TNNI2/TNNT2/SCN2A/KCNJ2/RGS2/TNNC1/NOS1/KCNA5/NPPA",22
"GO:1901654","GO:1901654","response to ketone","29/1188","232/18860",0.125,1.98442760942761,3.9117344287278,0.000328018990204225,0.0150950913382462,0.0130216093559806,"CLDN1/HOXA10/PTGFR/DSG1/PRKCA/EPO/HOXA11/EFNA5/PTGDR2/AARD/GABRB1/EDN1/NCF1/FBXO32/ADCY2/HOXA13/SFRP1/NPAS4/GNRH1/TSPO/SRD5A1/TBXA2R/HOXA9/SLC12A3/HOXD13/UCN3/CD38/SGK1/IGFBP7",29
"GO:1902107","GO:1902107","positive regulation of leukocyte differentiation","26/1188","199/18860",0.130653266331658,2.07417559176353,3.94965407942197,0.000328449404476201,0.0150950913382462,0.0130216093559806,"PRKCA/PPARGC1B/TOX/IL34/IL1RL2/POU4F1/SLC9B2/SPI1/HLX/RUNX3/CD80/CD86/CCR1/IL4I1/CD83/SOCS1/CR1/IL18/VNN1/BTK/IL23R/GPR65/NCKAP1L/FES/HCLS1/NLRP3",26
"GO:1903708","GO:1903708","positive regulation of hemopoiesis","26/1188","199/18860",0.130653266331658,2.07417559176353,3.94965407942197,0.000328449404476201,0.0150950913382462,0.0130216093559806,"PRKCA/PPARGC1B/TOX/IL34/IL1RL2/POU4F1/SLC9B2/SPI1/HLX/RUNX3/CD80/CD86/CCR1/IL4I1/CD83/SOCS1/CR1/IL18/VNN1/BTK/IL23R/GPR65/NCKAP1L/FES/HCLS1/NLRP3",26
"GO:1903276","GO:1903276","regulation of sodium ion export across plasma membrane","5/1188","11/18860",0.454545454545455,7.21610039791858,5.34681188531971,0.000329769895407184,0.0150950913382462,0.0130216093559806,"FXYD7/FXYD1/FXYD5/ATP1B3/ATP1B2",5
"GO:1903278","GO:1903278","positive regulation of sodium ion export across plasma membrane","5/1188","11/18860",0.454545454545455,7.21610039791858,5.34681188531971,0.000329769895407184,0.0150950913382462,0.0130216093559806,"FXYD7/FXYD1/FXYD5/ATP1B3/ATP1B2",5
"GO:0050853","GO:0050853","B cell receptor signaling pathway","14/1188","78/18860",0.179487179487179,2.84943451610118,4.24365472208094,0.000329993588672422,0.0150950913382462,0.0130216093559806,"LYN/CD72/PLCL2/CD79B/PLCG2/CD79A/MEF2C/PRKCB/CD19/BTK/IGHG1/CD38/CTLA4/NCKAP1L",14
"GO:0048706","GO:0048706","embryonic skeletal system development","20/1188","136/18860",0.147058823529412,2.33462071697366,4.04997832671545,0.000334312940848891,0.0151630750798582,0.0130802547597077,"DLX5/DLX6/FGF9/OSR1/MTHFD1L/HOXA11/RDH10/HOXA2/SCX/HOXA3/NKX3-2/HOXA5/EXT1/HOXA7/FOXC2/HOXA9/PAX5/HOXA6/PRRX1/HOXA4",20
"GO:0021675","GO:0021675","nerve development","16/1188","97/18860",0.164948453608247,2.61862612378076,4.143868568519,0.000348959278766832,0.0156943702517654,0.0135385705145628,"NGF/CNGB1/POU4F1/SCN1A/ADARB1/GABRB3/EDN1/HOXA3/PHOX2A/CHD7/VCAM1/NPR2/NRTN/COL25A1/EXT1/EPHB1",16
"GO:0007200","GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","21/1188","147/18860",0.142857142857143,2.26791726791727,4.00131345344768,0.000359513618454141,0.0160343073830547,0.0138318134257883,"CHRM3/OPRK1/CCKBR/PRKD3/NRXN1/DGKG/EDN1/PLEK/FPR3/HTR2A/PRKCB/NMUR1/CMKLR1/TRHR/FPR2/GPR55/PLCB4/RGS2/PLCB1/C5AR1/GAP43",21
"GO:0042113","GO:0042113","B cell activation","34/1188","291/18860",0.116838487972509,1.85486017101137,3.81041272428712,0.000380424247099034,0.0168266989295375,0.0145153610071889,"LYN/CDKN2A/FZD9/THEMIS2/PLCL2/CD79B/PLCG2/IRF8/CD79A/SPIB/SPI1/MEF2C/HDAC9/CD86/LYL1/IL4I1/SH3KBP1/CD40/VCAM1/PRKCB/SFRP1/CD19/CR1/TNFRSF21/JAK3/SHLD1/IKZF3/PAX5/BTK/CD38/CTLA4/NCKAP1L/DOCK11/TNFSF13B",34
"GO:0007214","GO:0007214","gamma-aminobutyric acid signaling pathway","8/1188","30/18860",0.266666666666667,4.2334455667789,4.59542540401691,0.000406787232823211,0.0171942654468574,0.0148324380949407,"GABBR2/PLCL2/GABRE/GABRB1/GABRB3/PHF24/GABRA3/GABRG1",8
"GO:0060384","GO:0060384","innervation","8/1188","30/18860",0.266666666666667,4.2334455667789,4.59542540401691,0.000406787232823211,0.0171942654468574,0.0148324380949407,"POU4F1/ADARB1/GABRB3/EDN1/CHD7/VCAM1/NPR2/COL25A1",8
"GO:1901381","GO:1901381","positive regulation of potassium ion transmembrane transport","8/1188","30/18860",0.266666666666667,4.2334455667789,4.59542540401691,0.000406787232823211,0.0171942654468574,0.0148324380949407,"GAL/OPRK1/AKAP7/AKAP6/ATP1B3/KCNJ2/ATP1B2/NPPA",8
"GO:0071674","GO:0071674","mononuclear cell migration","29/1188","235/18860",0.123404255319149,1.95909449100938,3.83594071090833,0.000406861539700155,0.0171942654468574,0.0148324380949407,"LYN/CXCL17/IL34/FUT4/IL12A/DEFB124/SIRPA/CYP7B1/SPI1/TRPV4/PLA2G7/PTPRO/CCR1/CCL2/CXCR4/LRP12/MCOLN2/CCL26/CMKLR1/CCN3/FPR2/S100A7/EXT1/APOD/EDN2/IL6R/RIPOR2/PLCB1/C5AR1",29
"GO:0070588","GO:0070588","calcium ion transmembrane transport","38/1188","339/18860",0.112094395280236,1.77954570284954,3.75520728062439,0.000408344448064695,0.0171942654468574,0.0148324380949407,"CNGA1/LYN/RYR3/EPO/BIN1/TRPM6/NGF/ATP2B3/REM1/CNGB1/RYR2/PLCL2/PLCG2/P2RX7/UBASH3B/P2RX5/EDN1/AKAP6/TRPV4/PRNP/DMD/CHD7/JPH1/JPH2/MCOLN2/HTR2A/CD19/TRPV3/TMC1/PLCB4/GRM6/TRPM3/TRPM8/NOS1/PLCB1/NPPA/CHRNA10/NCS1",38
"GO:0034764","GO:0034764","positive regulation of transmembrane transport","25/1188","191/18860",0.130890052356021,2.07793466955771,3.88215879101082,0.000412288110224912,0.0171942654468574,0.0148324380949407,"GAL/OPRK1/FXYD7/LCN2/STAC/AKAP7/P2RX7/P2RX5/EDN1/FXYD1/AKAP6/FXYD5/CTSS/ACE2/JPH2/CD19/GH1/ATP1B3/KCNJ2/ATP1B2/GRM6/TERT/MAPK14/NOS1/NPPA",25
"GO:0045471","GO:0045471","response to ethanol","19/1188","128/18860",0.1484375,2.35650778619529,3.99263767329325,0.000413341406756376,0.0171942654468574,0.0148324380949407,"CLDN1/OPRK1/S100A8/PRKCA/MTCO2P12/PPARA/GSTP1/HPGD/S100B/SPI1/GLRA2/ACTC1/VCAM1/GNRH1/SOD2/SOX2/TBXA2R/RGS2/CA3",19
"GO:0045165","GO:0045165","cell fate commitment","35/1188","304/18860",0.115131578947368,1.82776227184122,3.77246254926117,0.000414658218759843,0.0171942654468574,0.0148324380949407,"WNT6/SOX6/SOX8/TOX/TBX19/HOXA11/GATA6/POU5F1/MYT1L/POU4F1/BCL11B/HOXA2/EDN1/MEF2C/WNT10A/HOXA13/PTCH1/NKX2-5/SFRP1/DMRT3/NFIB/JAK3/SOX2/ELF5/TLX3/EXT1/MESP1/FOXC2/IL23R/IL6R/LMO4/PRRX1/CYP26B1/GAP43/BMP2",35
"GO:0050665","GO:0050665","hydrogen peroxide biosynthetic process","6/1188","17/18860",0.352941176470588,5.60308972073678,4.92292903940185,0.000417648450689736,0.0171942654468574,0.0148324380949407,"DUOXA2/DUOXA1/DUOX2/NCF1/DUOX1/SOD2",6
"GO:0055008","GO:0055008","cardiac muscle tissue morphogenesis","12/1188","62/18860",0.193548387096774,3.07266210492017,4.23831497271398,0.000423499297376915,0.0173020476302385,0.0149254151731229,"FOXC1/POU4F1/RYR2/MYLK2/CHD7/ACTC1/NKX2-5/MYBPC3/TNNT2/FOXC2/TNNC1/BMP2",12
